ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global"
1028,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1029,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1030,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1031,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1032,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1033,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1034,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1035,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1036,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1037,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1038,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1039,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1040,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1041,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1042,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1043,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1069,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1070,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1086,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1087,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1088,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1089,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1092,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1093,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1094,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1095,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1096,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1097,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1098,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1099,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1102,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1103,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1104,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1105,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1108,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1109,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1110,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1111,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1112,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1113,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1114,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1115,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1119,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1120,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1121,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1122,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1123,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1124,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1125,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1126,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1129,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1130,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1131,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1132,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1133,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1134,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1135,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1136,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1139,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1140,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1141,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1142,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1145,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1146,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1147,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1148,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1151,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1152,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1
1153,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,2
1154,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,3
1157,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1158,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1159,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1160,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1161,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1162,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1163,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1164,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1167,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1168,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1169,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1170,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1171,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1172,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1173,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1174,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0
1177,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,9.99,,,,,,,,,,,,,,0
1178,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,9.99,,,,,,,,,,,,,,1
1179,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,9.99,,,,,,,,,,,,,,2
1180,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,9.99,,,,,,,,,,,,,,3
1181,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,9.99,,,,,,,,,,,,,,4
1182,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,9.99,,,,,,,,,,,,,,5
1183,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,9.99,,,,,,,,,,,,,,6
1184,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,9.99,,,,,,,,,,,,,,7
5244,variation,,,1,0,visible,,,,,taxable,parent,1,10,0,0,,,,,1,,349.99,,,,,,,,,,,,,,0
5245,variation,,,1,0,visible,,,,,taxable,parent,1,4,0,0,,,,,1,,349.99,,,,,,,,,,,,,,1
5253,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,99,100,,,,,,,,,,,,,0
5255,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,79,80,,,,,,,,,,,,,1
5263,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,15.50,18.59,,,,,,,,,,,,,0
5270,variation,,,1,0,visible,,,,,taxable,,1,,0,0,0.20,5,5,5,1,,679,899.99,,,,,,,,,,,,,0
5280,variation,,,1,0,visible,,,,,taxable,,1,,0,0,0.20,,,,1,,10.69,12.99,,,,,,,,,,,,,0
5338,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,0.20,,,,1,,279.90,,,,,,,,,,,,,,0
5350,variation,,,1,0,visible,,,,,taxable,,1,,0,0,2.50,,,,1,,459.99,489.99,,,,,,,,,,,,,0
5351,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1
5354,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1
5355,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,259.90,299,,,,,,,,,,,,,0
5362,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,,,,,,,,,,,,,2
5363,variation,,,1,0,visible,,,,,taxable,,1,,0,0,2.50,,,,1,,589.29,769.59,,,,,,,,,,,,,0
5367,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1
5368,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,259.90,299,,,,,,,,,,,,,0
5372,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1
5373,variation,,,1,0,visible,,,,,taxable,,1,,0,0,2.50,,,,1,,12.59,14.99,,,,,,,,,,,,,0
5391,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1
5392,variation,,,1,0,visible,,,,,taxable,,1,,0,0,2.50,,,,1,,24.90,29.90,,,,,,,,,,,,,0
5398,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1
5399,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,259.90,299,,,,,,,,,,,,,0
5404,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1
5405,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,259.90,299,,,,,,,,,,,,,0
5409,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1
5410,variation,,,1,0,visible,,,,,taxable,,1,,0,0,2.50,,,,1,,5.59,8.99,,,,,,,,,,,,,0
5414,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1,,,,
5415,variation,,,1,0,visible,,,,,taxable,,1,,0,0,2.50,,,,1,,14.99,16.99,,,,,,,,,,,,,0,,,,
5481,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1,,,,
5482,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,,12.99,,,,,,,,,,,,,0,,,,
5513,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,0.20,5,5,5,1,,499.90,,,,,,,,,,,,,,0,,,,
5519,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,0.20,5,5,5,1,,609.90,,,,,,,,,,,,,,0,,,,
5711,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,0,,,,
5712,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,,,,,,,,,,,,,,,1,,,,
5713,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,95,,,,,,,,,,,,,,2,,,,
5714,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,95,,,,,,,,,,,,,,3,,,,
5715,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,95,,,,,,,,,,,,,,4,,,,
5716,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,95,,,,,,,,,,,,,,5,,,,
5717,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,95,,,,,,,,,,,,,,6,,,,
5718,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,95,,,,,,,,,,,,,,7,,,,
5719,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,95,,,,,,,,,,,,,,8,,,,
5814,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,,,,,,,,,,,,,3,,,,
5815,variation,,,1,0,visible,,,,,taxable,,1,,0,0,2.50,,,,1,,13.99,18.45,,,,,,,,,,,,,1,,,,
5819,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,2,,,,
5820,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,259.90,,,,,,,,,,,,,,0,,,,
6027,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,3,,,,
6028,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,259.90,,,,,,,,,,,,,,1,,,,
6029,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,3,,,,
6030,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,259.90,,,,,,,,,,,,,,1,,,,
6201,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1,,,,
6202,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,,,,,,,,,,,,,,,0,,,,
6486,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,1,,,,,,,,,,,,,,,,1,,,,
6487,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,2.50,,,,1,,,12.99,,,,,,,,,,,,,0,,,,
6738,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,,,,,,,,,,,,,3,,,,
6739,variation,,,1,0,visible,,,,,taxable,,1,,0,0,2.50,,,,1,,,769.59,,,,,,,,,,,,,1,,,,
6740,variation,,,1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,,,,,,,,,,,,,2,,,,
6741,variation,,,1,0,visible,,,,,taxable,,1,,0,0,2.50,,,,1,,,769.59,,,,,,,,,,,,,0,,,,
7566,simple,,"Victor Reader Stream (New Generation)",1,0,visible,,"<h1 dir=""ltr"">Victor Reader Stream</h1>
The Victor Reader Stream is a portable device similar to a media player for visually impaired and blind users. The compact device has a recorder, microphone and built in human sounding voice for assisting with text speech and voice replay. It has wireless connectivity enabling web access to rich media content, radio stations, audio films and video clips, online reference tools. The Stream plays media formats such as MP3, MP4, EPUB and DAISY books.
<h1>Features</h1>
<ul>
	<li>The battery is replaceable and recharges through your computer USB or USB AC adapter</li>
	<li>speaker and headphone jack assimilated into the device</li>
	<li>User friendly voicing controls and microphone to record voice notes, to-do lists, classroom lectures or from a line-in device</li>
	<li>The user can control the reading speed with a forward and rewind button on the device</li>
	<li>A sleep detection key – the playback stops as soon as it senses no activity</li>
	<li>The information key provides information of the present activity such as reading the book title, time elapsed/remaining, the total number of pages and chapters read and it tracks your place, the stream resumes from where you left off</li>
	<li>The ‘Where Am I’ key announces the user’s reading position on a  page, chapter, or when playing a song, bookmarks your important messages</li>
	<li>Key describer  allows the sounding voice to announce the functioning of each key</li>
	<li>Has an effective and user friendly  tactile keypad  for ease of use and long-term service</li>
	<li>CoenieAllows for software updates via Wifi</li>
	<li>Directs MP3 books and music saving them into files and folders</li>
</ul>
&nbsp;



<object width=""560"" height=""315""><param name=""movie"" value=""//www.youtube.com/v/0HgfaCLJTuc?version=3&amp;hl=en_US&amp;rel=0""></param><param name=""allowFullScreen"" value=""true""></param><param name=""allowscriptaccess"" value=""always""></param><embed src=""//www.youtube.com/v/0HgfaCLJTuc?version=3&amp;hl=en_US&amp;rel=0"" type=""application/x-shockwave-flash"" width=""560"" height=""315"" allowscriptaccess=""always"" allowfullscreen=""true""></embed></object>

<h1>Technical Specifications</h1>
<h2 dir=""ltr"">Dimensions:</h2>
<ul>
	<li>114 x 62 x 18 mm (4.5 x 2.4 x 0.7 in.)</li>
	<li>Weight: 110 g (3.9 oz) including battery</li>
</ul>
<h2>DAISY formats supported:</h2>
<ul>
	<li>2.0, 2.0.2, and ANSI/NISO Z39.86 2002/2005 (DAISY 3)</li>
	<li>Audio formats: MP4-AAC, AMR-WB , FLAC, MP3, Ogg Vorbis, Speex, WAV</li>
	<li>Text-to-speech: Acapela (2 voices) to play brf, txt, html, xml, DOCX, EPUB</li>
	<li>SD slot supports up to 32GB SDHC cards</li>
	<li>Li-Ion battery: Rechargeable through USB or USB AC adapter</li>
	<li>Recharging time: 5 hours via AC adapter</li>
	<li>Wireless protocol: IEEE 802.11 b/g/n</li>
	<li>Operating time utilises Up to 15 hours on headphones (this may vary depending on the content and player settings)</li>
	<li>Built-in speaker and 3.5 mm headphone jack</li>
	<li>Micro USB port for connecting to external USB flash drives or computer</li>
	<li>Recording format: PCM, Wav, MP3</li>
	<li>Microphone: Built-in mono and 3.5 mm stereo jack</li>
	<li>Power/data jack: Micro USB</li>
	<li>Firmware upgrade via SD or online</li>
	<li>Real-time clock with date/time announcement</li>
	<li>Records voice and media with built-in microphone or line-in.</li>
	<li>Two built-in, human-sounding voices for a pleasant text-to-speech experience.</li>
	<li>Built-in wireless networking capability.</li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,0,"Interests, Interests > d) Special Needs and Inclusion, Product Brands > HumanWare, Product Types > e) Special Needs and Inclusion, Product Types > e) Special Needs and Inclusion > AAC or Communication Aids, Product Types > e) Special Needs and Inclusion > Blindness and Low Vision, Product Types > e) Special Needs and Inclusion > Spectrum Disorders, Product Types > f) Early Childhood Development, Product Types > f) Early Childhood Development > Remedial and Special Needs, Product Types > g) Foundation Phase, Product Types > g) Foundation Phase > Remedial and Special Needs, Product Types > h) Intermediate Phase > Remedial and Special Needs, Product Types > i) Senior Phase, Product Types > i) Senior Phase > Remedial and Special Needs, Product Types > j) FET Phase, Product Types > j) FET Phase > Remedial and Special Needs, Product Types > k) Higher Education, Product Types > k) Higher Education > Other",,,http://editmicro.co.za/wp-content/uploads/2014/01/victor-reader-stream.jpg,,,,,,,,,0,,,,
